employee_id,area,home_lat,home_lon,age,salary_band,has_car,has_transit_pass_already,home_office_days_per_week,eco_affinity,pt_door_to_door_min,ride_min,access_min,egress_min,transfers,origin_station,dest_station,access_mode,egress_mode,first_line,car_min,car_km_oneway,car_monthly_cost_eur,commute_bucket,score_time_competitiveness,score_absolute_time,score_cost_advantage,score_convenience,score_personal_context,adoption_score,adoption_category,monthly_savings_vs_car_eur
E0487,Poppenbuettel,53.657244,10.073886,29,mid,True,False,2,0.712,26.497292294556754,0.0,26.497292294556754,0.0,0,(direct),(direct),bus,-,none,14.733860626530046,4.949187688367026,62.359764873424524,<= 30 min,0.199,0.824,0.576,0.637,0.192,0.464,Medium,18.26
E0488,Quickborn,53.733135,9.909764,36,mid,True,True,0,0.077,54.69047475839347,0.0,54.69047475839347,0.0,0,(direct),(direct),bus,-,none,29.65966310738478,13.407142427518043,168.92999458672733,46-60 min,0.171,0.308,0.889,0.478,0.365,0.417,Low,124.83
E0489,Ohlsdorf,53.620147,10.015147,43,mid,True,False,0,0.659,43.48144319451778,0.0,43.48144319451778,0.0,0,(direct),(direct),bus,-,none,23.725469926509415,10.044432958355335,126.55985527527722,31-45 min,0.178,0.532,0.798,0.49,0.232,0.428,Medium,82.46
E0490,Ohlsdorf,53.624898,10.039287,56,junior,True,False,2,0.433,40.07922251940758,0.0,40.07922251940758,0.0,0,(direct),(direct),bus,-,none,21.92429427498049,9.023766755822276,113.69946112336068,31-45 min,0.181,0.601,0.761,0.5,0.137,0.422,Medium,69.6
E0491,Barmbek,53.571274,10.028675,37,junior,False,False,1,0.515,66.07474514934694,0.0,66.07474514934694,0.0,0,(direct),(direct),bus,-,none,35.68662978494838,16.82242354480408,211.96253666453143,> 60 min,0.167,0.147,0.9,0.477,0.628,0.425,Medium,167.86
E0492,Eimsbuettel,53.570948,9.963788,34,junior,True,False,2,0.548,70.73069960395715,0.0,70.73069960395715,0.0,0,(direct),(direct),bus,-,none,38.15154684915378,18.219209881187144,229.562044502958,> 60 min,0.166,0.105,0.957,0.476,0.16,0.357,Low,185.46
E0493,Eimsbuettel,53.576243,9.931706,53,senior,True,False,2,0.736,72.63355986514605,0.0,72.63355986514605,0.0,0,(direct),(direct),bus,-,none,39.1589434580185,18.790067959543816,236.7548562902521,> 60 min,0.165,0.091,0.961,0.476,0.197,0.361,Low,192.65
E0494,Langenhorn,53.664165,10.035701,45,junior,True,True,3,0.63,21.474684747070988,0.0,21.474684747070988,0.0,0,(direct),(direct),bus,-,none,12.074833101390524,3.4424054241212967,43.37430834392834,<= 30 min,0.212,0.877,0.497,0.737,0.401,0.509,Medium,-0.73
E0495,Altona,53.571605,9.943551,45,junior,True,False,2,0.37,72.90961997836871,0.0,72.90961997836871,0.0,0,(direct),(direct),bus,-,none,39.30509292972461,18.872885993510614,237.79836351823374,> 60 min,0.165,0.089,0.962,0.476,0.124,0.35,Low,193.7
E0496,Bramfeld,53.615616,10.054915,48,senior,True,True,0,0.507,44.58832154892451,0.0,44.58832154892451,0.0,0,(direct),(direct),bus,-,none,24.311464349430626,10.376496464677354,130.74385545493465,31-45 min,0.177,0.509,0.809,0.488,0.451,0.458,Medium,86.64
E0497,Niendorf,53.619613,9.958923,37,senior,True,False,0,0.439,50.957506075656624,0.0,50.957506075656624,0.0,0,(direct),(direct),bus,-,none,27.683385569465273,12.287251822696987,154.81937296598204,46-60 min,0.173,0.378,0.864,0.48,0.188,0.401,Low,110.72
E0498,Eppendorf,53.595327,9.987611,46,junior,False,False,1,0.376,57.29634649202264,0.0,57.29634649202264,0.0,0,(direct),(direct),bus,-,none,31.039242260482574,14.188903947606793,178.78018973984558,46-60 min,0.17,0.264,0.9,0.478,0.6,0.446,Medium,134.68
E0499,Langenhorn,53.662157,9.968645,24,mid,True,False,1,0.263,35.13663421157996,0.0,35.13663421157996,0.0,0,(direct),(direct),bus,-,none,19.307629876718806,7.540990263473989,95.01647731977225,31-45 min,0.186,0.695,0.7,0.527,0.128,0.433,Medium,50.92
E0500,Volksdorf,53.622377,10.17574,21,mid,True,True,2,0.635,58.480488685434736,0.0,58.480488685434736,0.0,0,(direct),(direct),bus,-,none,31.666141068759565,14.54414660563042,183.2562472309433,46-60 min,0.17,0.245,0.91,0.477,0.427,0.418,Low,139.16
